controller,t_s,com_x_m,com_y_m,com_z_m,vx_mps,vy_mps,pitch_deg,roll_deg,state_code
cp,2.002,0.1460,-0.0380,0.7040,0.1470,-0.0230,3.60,12.90,1
cp,2.022,0.1470,-0.0390,0.7010,0.1540,-0.0120,1.70,13.40,1
cp,2.042,0.1480,-0.0400,0.6960,0.1590,0.0030,-0.40,14.00,1
cp,2.062,0.1490,-0.0410,0.6900,0.1810,0.0240,-2.60,14.70,1
cp,2.082,0.1500,-0.0410,0.6850,0.2800,0.0580,-5.30,15.40,1
cp,2.102,0.1530,-0.0410,0.6820,0.3360,0.1130,-8.00,16.30,1
cp,2.122,0.1570,-0.0400,0.6810,0.3750,0.1670,-10.50,17.30,1
cp,2.142,0.1620,-0.0380,0.6810,0.4110,0.2120,-12.90,18.30,1
cp,2.162,0.1670,-0.0350,0.6830,0.4530,0.2570,-15.30,19.40,1
cp,2.182,0.1720,-0.0320,0.6840,0.5060,0.3090,-17.70,20.70,1
cp,2.202,0.1780,-0.0280,0.6850,0.5610,0.3460,-20.10,22.00,1
cp,2.222,0.1830,-0.0240,0.6860,0.6090,0.3590,-22.60,23.30,1
cp,2.242,0.1890,-0.0210,0.6860,0.6510,0.3550,-25.00,24.30,1
cp,2.262,0.1950,-0.0170,0.6850,0.6820,0.3490,-27.30,25.10,1
cp,2.282,0.2010,-0.0130,0.6840,0.3330,0.2460,-27.00,24.60,1
cp,2.302,0.2070,-0.0080,0.6840,0.2380,0.2010,-25.60,23.50,1
cp,2.322,0.2150,-0.0040,0.6840,0.3220,0.2020,-24.30,22.50,1
cp,2.342,0.2220,0.0000,0.6830,0.4770,0.1950,-23.60,21.50,1
cp,2.362,0.2310,0.0050,0.6830,0.6970,0.1750,-23.80,20.50,1
cp,2.382,0.2410,0.0090,0.6830,0.7450,0.1740,-23.80,19.40,1
cp,2.402,0.2530,0.0140,0.6830,0.7280,0.1800,-23.20,18.20,1
cp,2.422,0.2650,0.0190,0.6810,0.6760,0.1920,-22.10,16.90,1
cp,2.442,0.2780,0.0240,0.6780,0.6150,0.2030,-20.50,15.70,1
cp,2.462,0.2920,0.0280,0.6730,0.5420,0.2080,-18.40,14.40,1
cp,2.482,0.3060,0.0330,0.6630,0.4900,0.2010,-16.10,13.10,1
cp,2.502,0.3200,0.0380,0.6500,0.4710,0.1900,-13.80,11.90,1
cp,2.522,0.3350,0.0430,0.6390,0.5380,0.2140,-12.00,11.00,1
cp,2.542,0.3510,0.0470,0.6310,0.6190,0.2080,-10.70,10.60,1
cp,2.562,0.3680,0.0500,0.6250,0.6790,0.1880,-9.70,10.40,1
cp,2.582,0.3860,0.0530,0.6210,0.7270,0.1680,-8.90,10.20,1
cp,2.602,0.4050,0.0540,0.6170,0.7760,0.1350,-8.20,10.00,1
cp,2.622,0.4240,0.0540,0.6140,0.8250,0.0810,-7.60,9.60,1
cp,2.642,0.4440,0.0530,0.6100,0.8670,0.0020,-6.80,9.00,1
cp,2.662,0.4650,0.0500,0.6080,0.8850,-0.1420,-5.80,7.80,1
cp,2.682,0.4820,0.0470,0.6070,0.6460,-0.3660,-2.80,5.50,1
cp,2.702,0.4960,0.0450,0.6120,0.3770,-0.2910,2.00,3.30,1
cp,2.722,0.5080,0.0450,0.6230,0.2580,-0.1310,7.40,1.70,1
cp,2.742,0.5190,0.0470,0.6390,0.2320,0.0490,13.20,0.70,1
cp,2.762,0.5290,0.0490,0.6560,0.2490,0.2170,19.10,0.50,1
cp,2.782,0.5400,0.0530,0.6720,0.2890,0.3620,24.90,1.10,1
cp,2.802,0.5510,0.0580,0.6870,0.3440,0.4680,30.40,2.50,1
cp,2.822,0.5630,0.0630,0.6990,0.3750,0.5220,35.70,4.40,1
cp,2.842,0.5750,0.0680,0.7090,0.4200,0.4980,40.70,6.40,1
cp,2.862,0.5870,0.0730,0.7140,0.4940,0.4100,45.30,7.90,1
cp,2.882,0.6000,0.0790,0.7150,0.5580,0.3330,49.70,9.00,1
cp,2.902,0.6120,0.0840,0.7120,0.6210,0.2780,53.80,9.80,1
cp,2.922,0.6240,0.0890,0.7060,0.6350,0.2690,57.90,10.40,2
cp,2.942,0.6360,0.0950,0.6950,0.6350,0.2690,61.90,11.20,2
cp,2.962,0.6490,0.1000,0.6810,0.6350,0.2690,65.70,12.10,2
cp,2.982,0.6610,0.1050,0.6630,0.6350,0.2690,69.50,13.10,2
cp,3.002,0.6730,0.1110,0.6400,0.6350,0.2690,73.10,14.50,2
cp,3.022,0.6850,0.1160,0.6140,0.6350,0.2690,76.70,16.50,2
cp,3.042,0.6980,0.1210,0.5840,0.6350,0.2690,80.20,19.60,2
cp,3.062,0.7100,0.1270,0.5500,0.6350,0.2690,83.50,25.20,2
cp,3.082,0.7220,0.1320,0.5120,0.6350,0.2690,86.80,39.20,2
cp,3.102,0.7340,0.1370,0.4700,0.6350,0.2690,90.00,91.10,2
cp,3.122,0.7470,0.1430,0.4250,0.6350,0.2690,93.20,152.20,2
cp,3.142,0.7610,0.1490,0.3780,0.6350,0.2690,96.40,168.30,2
cp,3.162,0.7770,0.1550,0.3300,0.6350,0.2690,99.80,174.60,2
cp,3.182,0.7960,0.1600,0.2890,0.6350,0.2690,104.60,177.20,2
cp,3.202,0.8250,0.1620,0.2690,0.6350,0.2690,111.70,177.70,2
cp,3.222,0.8540,0.1640,0.2480,0.6350,0.2690,118.80,177.70,2
cp,3.242,0.8730,0.1650,0.2370,0.6350,0.2690,122.00,177.30,2
cp,3.262,0.8790,0.1670,0.2400,0.6350,0.2690,122.10,176.40,2
cp,3.282,0.8820,0.1690,0.2420,0.6350,0.2690,121.80,175.40,2
cp,3.302,0.8840,0.1720,0.2420,0.6350,0.2690,121.40,174.40,2
cp,3.322,0.8850,0.1740,0.2400,0.6350,0.2690,120.90,173.30,2
cp,3.342,0.8870,0.1770,0.2370,0.6350,0.2690,120.80,172.40,2
cp,3.362,0.8880,0.1790,0.2350,0.6350,0.2690,120.70,171.70,2
cp,3.382,0.8900,0.1810,0.2340,0.6350,0.2690,120.70,170.90,2
cp,3.402,0.8920,0.1830,0.2320,0.6350,0.2690,120.70,170.20,2
cp,3.422,0.8930,0.1850,0.2310,0.6350,0.2690,120.60,169.50,2
cp,3.442,0.8950,0.1870,0.2290,0.6350,0.2690,120.50,168.80,2
cp,3.462,0.8960,0.1890,0.2280,0.6350,0.2690,120.40,168.10,2
cp,3.482,0.8970,0.1920,0.2270,0.6350,0.2690,120.30,167.30,2
cp,3.502,0.8980,0.1950,0.2260,0.6350,0.2690,120.20,166.50,2
cp,3.522,0.8990,0.1980,0.2250,0.6350,0.2690,120.10,165.60,2
cp,3.542,0.9000,0.2010,0.2240,0.6350,0.2690,119.90,164.70,2
cp,3.562,0.9010,0.2040,0.2230,0.6350,0.2690,119.80,163.70,2
cp,3.582,0.9010,0.2070,0.2220,0.6350,0.2690,119.60,162.70,2
cp,3.602,0.9020,0.2110,0.2210,0.6350,0.2690,119.40,161.60,2
cp,3.622,0.9030,0.2140,0.2200,0.6350,0.2690,119.20,160.50,2
cp,3.642,0.9040,0.2180,0.2190,0.6350,0.2690,119.00,159.30,2
cp,3.662,0.9040,0.2220,0.2180,0.6350,0.2690,118.70,158.00,2
cp,3.682,0.9050,0.2270,0.2160,0.6350,0.2690,118.50,156.70,2
cp,3.702,0.9060,0.2310,0.2150,0.6350,0.2690,118.20,155.30,2
cp,3.722,0.9060,0.2360,0.2130,0.6350,0.2690,117.80,153.80,2
cp,3.742,0.9070,0.2410,0.2120,0.6350,0.2690,117.40,152.20,2
cp,3.762,0.9080,0.2470,0.2100,0.6350,0.2690,117.00,150.50,2
cp,3.782,0.9080,0.2520,0.2080,0.6350,0.2690,116.60,148.80,2
cp,3.802,0.9090,0.2570,0.2060,0.6350,0.2690,115.90,146.70,2
cp,3.822,0.9100,0.2610,0.2040,0.6350,0.2690,115.20,143.90,2
cp,3.842,0.9120,0.2640,0.2020,0.6350,0.2690,114.60,141.10,2
cp,3.862,0.9110,0.2670,0.2010,0.6350,0.2690,113.70,139.40,2
cp,3.882,0.9110,0.2700,0.2010,0.6350,0.2690,112.90,137.90,2
cp,3.902,0.9100,0.2730,0.2010,0.6350,0.2690,112.20,136.50,2
cp,3.922,0.9100,0.2760,0.2010,0.6350,0.2690,111.50,135.20,2
cp,3.942,0.9090,0.2790,0.2010,0.6350,0.2690,110.80,133.90,2
cp,3.962,0.9090,0.2810,0.2010,0.6350,0.2690,110.20,132.80,2
cp,3.982,0.9080,0.2830,0.2000,0.6350,0.2690,109.70,131.70,2
cp,4.002,0.9080,0.2850,0.2000,0.6350,0.2690,109.20,130.80,2
cp,4.022,0.9080,0.2870,0.2000,0.6350,0.2690,108.90,130.00,2
cp,4.042,0.9080,0.2880,0.2000,0.6350,0.2690,108.50,129.40,2
cp,4.062,0.9080,0.2890,0.2000,0.6350,0.2690,108.30,128.90,2
cp,4.082,0.9080,0.2890,0.2000,0.6350,0.2690,108.10,128.60,2
cp,4.102,0.9080,0.2900,0.1990,0.6350,0.2690,108.00,128.40,2
cp,4.122,0.9080,0.2900,0.1990,0.6350,0.2690,108.00,128.30,2
cp,4.142,0.9080,0.2890,0.1990,0.6350,0.2690,107.90,128.30,2
cp,4.162,0.9080,0.2890,0.1990,0.6350,0.2690,107.90,128.40,2
cp,4.182,0.9090,0.2890,0.1980,0.6350,0.2690,107.90,128.50,2
cp,4.202,0.9090,0.2880,0.1980,0.6350,0.2690,108.00,128.60,2
cp,4.222,0.9100,0.2880,0.1980,0.6350,0.2690,108.00,128.80,2
cp,4.242,0.9100,0.2870,0.1980,0.6350,0.2690,108.00,128.90,2
cp,4.262,0.9110,0.2870,0.1970,0.6350,0.2690,108.10,129.10,2
cp,4.282,0.9110,0.2860,0.1970,0.6350,0.2690,108.10,129.30,2
cp,4.302,0.9120,0.2850,0.1970,0.6350,0.2690,108.20,129.50,2
cp,4.322,0.9130,0.2840,0.1960,0.6350,0.2690,108.20,129.70,2
cp,4.342,0.9130,0.2840,0.1960,0.6350,0.2690,108.30,130.00,2
cp,4.362,0.9140,0.2830,0.1960,0.6350,0.2690,108.40,130.30,2
cp,4.382,0.9150,0.2820,0.1950,0.6350,0.2690,108.50,130.60,2
cp,4.402,0.9160,0.2810,0.1950,0.6350,0.2690,108.60,131.00,2
cp,4.422,0.9160,0.2800,0.1950,0.6350,0.2690,108.70,131.40,2
cp,4.442,0.9170,0.2790,0.1940,0.6350,0.2690,108.80,131.80,2
cp,4.462,0.9180,0.2770,0.1940,0.6350,0.2690,109.00,132.20,2
cp,4.482,0.9190,0.2760,0.1930,0.6350,0.2690,109.00,132.50,2
cp,4.502,0.9190,0.2760,0.1930,0.6350,0.2690,108.90,132.40,2
cp,4.522,0.9200,0.2760,0.1920,0.6350,0.2690,108.80,132.20,2
cp,4.542,0.9200,0.2760,0.1920,0.6350,0.2690,108.70,132.10,2
cp,4.562,0.9200,0.2760,0.1920,0.6350,0.2690,108.60,132.00,2
cp,4.582,0.9200,0.2760,0.1910,0.6350,0.2690,108.50,131.90,2
cp,4.602,0.9200,0.2760,0.1910,0.6350,0.2690,108.50,131.90,2
cp,4.622,0.9200,0.2750,0.1910,0.6350,0.2690,108.40,131.80,2
cp,4.642,0.9210,0.2750,0.1900,0.6350,0.2690,108.30,131.70,2
cp,4.662,0.9210,0.2750,0.1900,0.6350,0.2690,108.20,131.60,2
cp,4.682,0.9210,0.2750,0.1900,0.6350,0.2690,108.20,131.60,2
cp,4.702,0.9210,0.2750,0.1890,0.6350,0.2690,108.10,131.50,2
cp,4.722,0.9210,0.2750,0.1890,0.6350,0.2690,108.00,131.40,2
cp,4.742,0.9210,0.2750,0.1890,0.6350,0.2690,107.90,131.30,2
cp,4.762,0.9220,0.2750,0.1880,0.6350,0.2690,107.90,131.30,2
cp,4.782,0.9220,0.2740,0.1880,0.6350,0.2690,107.80,131.20,2
cp,4.802,0.9220,0.2740,0.1880,0.6350,0.2690,107.70,131.10,2
cp,4.822,0.9220,0.2740,0.1870,0.6350,0.2690,107.60,131.00,2
cp,4.842,0.9220,0.2740,0.1870,0.6350,0.2690,107.50,130.90,2
cp,4.862,0.9220,0.2740,0.1870,0.6350,0.2690,107.50,130.90,2
cp,4.882,0.9220,0.2740,0.1860,0.6350,0.2690,107.40,130.80,2
cp,4.902,0.9230,0.2730,0.1860,0.6350,0.2690,107.30,130.70,2
cp,4.922,0.9230,0.2730,0.1860,0.6350,0.2690,107.20,130.60,2
cp,4.942,0.9230,0.2730,0.1850,0.6350,0.2690,107.20,130.50,2
cp,4.962,0.9230,0.2730,0.1850,0.6350,0.2690,107.10,130.40,2
cp,4.982,0.9230,0.2730,0.1840,0.6350,0.2690,107.00,130.30,2
cp,5.002,0.9230,0.2730,0.1840,0.6350,0.2690,106.90,130.20,2
cp,5.022,0.9230,0.2720,0.1840,0.6350,0.2690,106.80,130.10,2
cp,5.042,0.9230,0.2720,0.1830,0.6350,0.2690,106.80,130.00,2
cp,5.062,0.9240,0.2720,0.1830,0.6350,0.2690,106.70,130.00,2
cp,5.082,0.9240,0.2720,0.1830,0.6350,0.2690,106.60,129.90,2
cp,5.102,0.9240,0.2720,0.1820,0.6350,0.2690,106.50,129.70,2
cp,5.122,0.9240,0.2720,0.1820,0.6350,0.2690,106.40,129.60,2
cp,5.142,0.9240,0.2710,0.1810,0.6350,0.2690,106.30,129.50,2
cp,5.162,0.9240,0.2710,0.1810,0.6350,0.2690,106.30,129.40,2
cp,5.182,0.9240,0.2710,0.1810,0.6350,0.2690,106.20,129.30,2
cp,5.202,0.9240,0.2710,0.1800,0.6350,0.2690,106.10,129.20,2
cp,5.222,0.9240,0.2710,0.1800,0.6350,0.2690,106.00,129.10,2
cp,5.242,0.9250,0.2710,0.1790,0.6350,0.2690,105.90,129.00,2
cp,5.262,0.9250,0.2700,0.1790,0.6350,0.2690,105.80,128.90,2
cp,5.282,0.9250,0.2700,0.1790,0.6350,0.2690,105.80,128.80,2
cp,5.302,0.9250,0.2700,0.1780,0.6350,0.2690,105.70,128.70,2
cp,5.322,0.9250,0.2700,0.1780,0.6350,0.2690,105.60,128.60,2
cp,5.342,0.9250,0.2700,0.1780,0.6350,0.2690,105.60,128.50,2
cp,5.362,0.9250,0.2700,0.1770,0.6350,0.2690,105.50,128.40,2
cp,5.382,0.9250,0.2700,0.1770,0.6350,0.2690,105.40,128.30,2
cp,5.402,0.9260,0.2690,0.1770,0.6350,0.2690,105.30,128.20,2
cp,5.422,0.9260,0.2690,0.1760,0.6350,0.2690,105.30,128.10,2
cp,5.442,0.9260,0.2690,0.1760,0.6350,0.2690,105.20,128.00,2
cp,5.462,0.9260,0.2690,0.1760,0.6350,0.2690,105.10,127.90,2
cp,5.482,0.9260,0.2690,0.1750,0.6350,0.2690,105.10,127.80,2
cp,5.502,0.9260,0.2690,0.1750,0.6350,0.2690,105.00,127.70,2
cp,5.522,0.9260,0.2690,0.1750,0.6350,0.2690,104.90,127.60,2
cp,5.542,0.9260,0.2690,0.1740,0.6350,0.2690,104.80,127.40,2
cp,5.562,0.9260,0.2690,0.1740,0.6350,0.2690,104.70,127.30,2
cp,5.582,0.9260,0.2680,0.1740,0.6350,0.2690,104.70,127.20,2
cp,5.602,0.9260,0.2680,0.1740,0.6350,0.2690,104.60,127.10,2
cp,5.622,0.9260,0.2680,0.1730,0.6350,0.2690,104.50,126.90,2
cp,5.642,0.9260,0.2680,0.1730,0.6350,0.2690,104.40,126.80,2
cp,5.662,0.9260,0.2680,0.1730,0.6350,0.2690,104.30,126.70,2
cp,5.682,0.9260,0.2680,0.1730,0.6350,0.2690,104.20,126.60,2
cp,5.702,0.9260,0.2680,0.1720,0.6350,0.2690,104.20,126.40,2
cp,5.722,0.9260,0.2670,0.1720,0.6350,0.2690,104.10,126.30,2
cp,5.742,0.9260,0.2670,0.1720,0.6350,0.2690,104.00,126.20,2
cp,5.762,0.9260,0.2670,0.1710,0.6350,0.2690,103.90,126.00,2
cp,5.782,0.9260,0.2670,0.1710,0.6350,0.2690,103.80,125.90,2
cp,5.802,0.9260,0.2670,0.1710,0.6350,0.2690,103.70,125.80,2
cp,5.822,0.9260,0.2670,0.1700,0.6350,0.2690,103.60,125.60,2
cp,5.842,0.9260,0.2660,0.1700,0.6350,0.2690,103.50,125.50,2
cp,5.862,0.9260,0.2660,0.1700,0.6350,0.2690,103.50,125.30,2
cp,5.882,0.9260,0.2660,0.1700,0.6350,0.2690,103.40,125.20,2
cp,5.902,0.9260,0.2660,0.1690,0.6350,0.2690,103.30,125.00,2
cp,5.922,0.9260,0.2660,0.1690,0.6350,0.2690,103.20,124.90,2
cp,5.942,0.9250,0.2660,0.1690,0.6350,0.2690,103.10,124.70,2
cp,5.962,0.9250,0.2650,0.1680,0.6350,0.2690,103.00,124.60,2
cp,5.982,0.9250,0.2650,0.1680,0.6350,0.2690,102.90,124.40,2
cp,6.002,0.9250,0.2650,0.1680,0.6350,0.2690,102.80,124.30,2
cp,6.022,0.9250,0.2650,0.1670,0.6350,0.2690,102.70,124.10,2
cp,6.042,0.9250,0.2650,0.1670,0.6350,0.2690,102.60,123.90,2
cp,6.062,0.9250,0.2640,0.1670,0.6350,0.2690,102.50,123.80,2
cp,6.082,0.9250,0.2640,0.1660,0.6350,0.2690,102.40,123.60,2
cp,6.102,0.9250,0.2640,0.1660,0.6350,0.2690,102.30,123.40,2
cp,6.122,0.9250,0.2640,0.1660,0.6350,0.2690,102.20,123.30,2
cp,6.142,0.9250,0.2630,0.1650,0.6350,0.2690,102.10,123.10,2
cp,6.162,0.9240,0.2630,0.1650,0.6350,0.2690,102.00,122.90,2
cp,6.182,0.9240,0.2630,0.1650,0.6350,0.2690,101.90,122.70,2
cp,6.202,0.9240,0.2630,0.1640,0.6350,0.2690,101.80,122.60,2
cp,6.222,0.9240,0.2620,0.1640,0.6350,0.2690,101.70,122.40,2
cp,6.242,0.9240,0.2620,0.1640,0.6350,0.2690,101.60,122.20,2
cp,6.262,0.9240,0.2620,0.1630,0.6350,0.2690,101.50,122.00,2
cp,6.282,0.9240,0.2620,0.1630,0.6350,0.2690,101.40,121.80,2
cp,6.302,0.9240,0.2610,0.1620,0.6350,0.2690,101.30,121.60,2
cp,6.322,0.9230,0.2610,0.1620,0.6350,0.2690,101.20,121.40,2
cp,6.342,0.9230,0.2610,0.1620,0.6350,0.2690,101.10,121.20,2
cp,6.362,0.9230,0.2610,0.1610,0.6350,0.2690,101.00,121.00,2
cp,6.382,0.9230,0.2600,0.1610,0.6350,0.2690,100.90,120.80,2
cp,6.402,0.9230,0.2600,0.1600,0.6350,0.2690,100.80,120.60,2
cp,6.422,0.9230,0.2600,0.1600,0.6350,0.2690,100.70,120.40,2
cp,6.442,0.9230,0.2590,0.1600,0.6350,0.2690,100.60,120.20,2
cp,6.462,0.9220,0.2590,0.1590,0.6350,0.2690,100.50,119.90,2
cp,6.482,0.9220,0.2590,0.1590,0.6350,0.2690,100.40,119.70,2
cp,6.502,0.9220,0.2590,0.1580,0.6350,0.2690,100.20,119.50,2
cp,6.522,0.9220,0.2580,0.1580,0.6350,0.2690,100.10,119.30,2
cp,6.542,0.9220,0.2580,0.1580,0.6350,0.2690,100.00,119.00,2
cp,6.562,0.9210,0.2580,0.1570,0.6350,0.2690,99.90,118.80,2
cp,6.582,0.9210,0.2570,0.1570,0.6350,0.2690,99.80,118.50,2
cp,6.602,0.9210,0.2570,0.1560,0.6350,0.2690,99.70,118.30,2
cp,6.622,0.9210,0.2570,0.1560,0.6350,0.2690,99.50,118.00,2
cp,6.642,0.9210,0.2560,0.1550,0.6350,0.2690,99.40,117.80,2
cp,6.662,0.9210,0.2560,0.1550,0.6350,0.2690,99.30,117.50,2
cp,6.682,0.9200,0.2560,0.1540,0.6350,0.2690,99.20,117.20,2
cp,6.702,0.9200,0.2550,0.1540,0.6350,0.2690,99.00,117.00,2
cp,6.722,0.9200,0.2550,0.1530,0.6350,0.2690,98.90,116.70,2
cp,6.742,0.9200,0.2540,0.1530,0.6350,0.2690,98.80,116.40,2
cp,6.762,0.9190,0.2540,0.1530,0.6350,0.2690,98.70,116.10,2
cp,6.782,0.9190,0.2540,0.1520,0.6350,0.2690,98.50,115.80,2
cp,6.802,0.9190,0.2530,0.1510,0.6350,0.2690,98.40,115.50,2
cp,6.822,0.9190,0.2530,0.1510,0.6350,0.2690,98.30,115.20,2
cp,6.842,0.9180,0.2520,0.1500,0.6350,0.2690,98.10,114.80,2
cp,6.862,0.9180,0.2520,0.1500,0.6350,0.2690,98.00,114.50,2
cp,6.882,0.9180,0.2520,0.1490,0.6350,0.2690,97.80,114.20,2
cp,6.902,0.9180,0.2510,0.1490,0.6350,0.2690,97.70,113.80,2
cp,6.922,0.9170,0.2510,0.1480,0.6350,0.2690,97.50,113.50,2
cp,6.942,0.9170,0.2510,0.1480,0.6350,0.2690,97.50,113.30,2
cp,6.962,0.9170,0.2510,0.1480,0.6350,0.2690,97.40,113.10,2
cp,6.982,0.9170,0.2510,0.1480,0.6350,0.2690,97.30,112.90,2
cp,7.002,0.9170,0.2510,0.1480,0.6350,0.2690,97.30,112.80,2
cp,7.022,0.9170,0.2510,0.1480,0.6350,0.2690,97.20,112.60,2
cp,7.042,0.9170,0.2520,0.1480,0.6350,0.2690,97.20,112.40,2
cp,7.062,0.9170,0.2520,0.1480,0.6350,0.2690,97.10,112.20,2
cp,7.082,0.9170,0.2520,0.1480,0.6350,0.2690,97.00,112.10,2
cp,7.102,0.9170,0.2520,0.1480,0.6350,0.2690,97.00,111.90,2
cp,7.122,0.9170,0.2520,0.1470,0.6350,0.2690,96.90,111.70,2
cp,7.142,0.9170,0.2520,0.1470,0.6350,0.2690,96.80,111.60,2
cp,7.162,0.9170,0.2520,0.1470,0.6350,0.2690,96.80,111.40,2
cp,7.182,0.9170,0.2520,0.1470,0.6350,0.2690,96.70,111.20,2
cp,7.202,0.9170,0.2520,0.1470,0.6350,0.2690,96.70,111.00,2
cp,7.222,0.9170,0.2530,0.1470,0.6350,0.2690,96.60,110.90,2
cp,7.242,0.9170,0.2530,0.1470,0.6350,0.2690,96.50,110.70,2
cp,7.262,0.9170,0.2530,0.1470,0.6350,0.2690,96.50,110.50,2
cp,7.282,0.9170,0.2530,0.1470,0.6350,0.2690,96.40,110.40,2
cp,7.302,0.9170,0.2530,0.1470,0.6350,0.2690,96.40,110.20,2
cp,7.322,0.9170,0.2530,0.1470,0.6350,0.2690,96.30,110.00,2
cp,7.342,0.9170,0.2530,0.1470,0.6350,0.2690,96.20,109.90,2
cp,7.362,0.9170,0.2530,0.1470,0.6350,0.2690,96.20,109.70,2
cp,7.382,0.9170,0.2530,0.1470,0.6350,0.2690,96.10,109.50,2
cp,7.402,0.9170,0.2540,0.1460,0.6350,0.2690,96.10,109.40,2
cp,7.422,0.9170,0.2540,0.1460,0.6350,0.2690,96.00,109.20,2
cp,7.442,0.9170,0.2540,0.1460,0.6350,0.2690,95.90,109.00,2
cp,7.462,0.9170,0.2540,0.1460,0.6350,0.2690,95.90,108.90,2
cp,7.482,0.9170,0.2540,0.1460,0.6350,0.2690,95.80,108.70,2
cp,7.502,0.9170,0.2540,0.1460,0.6350,0.2690,95.80,108.50,2
cp,7.522,0.9170,0.2540,0.1460,0.6350,0.2690,95.70,108.40,2
cp,7.542,0.9170,0.2540,0.1460,0.6350,0.2690,95.70,108.20,2
cp,7.562,0.9160,0.2540,0.1460,0.6350,0.2690,95.60,108.10,2
cp,7.582,0.9160,0.2550,0.1460,0.6350,0.2690,95.60,107.90,2
cp,7.602,0.9160,0.2550,0.1460,0.6350,0.2690,95.50,107.70,2
cp,7.622,0.9160,0.2550,0.1460,0.6350,0.2690,95.40,107.60,2
cp,7.642,0.9160,0.2550,0.1460,0.6350,0.2690,95.40,107.40,2
cp,7.662,0.9160,0.2550,0.1460,0.6350,0.2690,95.30,107.30,2
cp,7.682,0.9160,0.2550,0.1450,0.6350,0.2690,95.30,107.10,2
cp,7.702,0.9160,0.2550,0.1450,0.6350,0.2690,95.20,106.90,2
cp,7.722,0.9160,0.2550,0.1450,0.6350,0.2690,95.20,106.80,2
cp,7.742,0.9160,0.2550,0.1450,0.6350,0.2690,95.10,106.60,2
cp,7.762,0.9160,0.2550,0.1450,0.6350,0.2690,95.10,106.50,2
cp,7.782,0.9160,0.2560,0.1450,0.6350,0.2690,95.00,106.30,2
cp,7.802,0.9160,0.2560,0.1450,0.6350,0.2690,95.00,106.10,2
cp,7.822,0.9160,0.2560,0.1450,0.6350,0.2690,94.90,106.00,2
cp,7.842,0.9160,0.2560,0.1450,0.6350,0.2690,94.80,105.80,2
cp,7.862,0.9160,0.2560,0.1450,0.6350,0.2690,94.80,105.70,2
cp,7.882,0.9160,0.2560,0.1450,0.6350,0.2690,94.70,105.50,2
cp,7.902,0.9160,0.2560,0.1450,0.6350,0.2690,94.70,105.30,2
cp,7.922,0.9160,0.2560,0.1450,0.6350,0.2690,94.60,105.20,2
cp,7.942,0.9160,0.2560,0.1450,0.6350,0.2690,94.60,105.00,2
cp,7.962,0.9160,0.2560,0.1440,0.6350,0.2690,94.50,104.90,2
cp,7.982,0.9160,0.2560,0.1440,0.6350,0.2690,94.50,104.70,2
cp,8.002,0.9160,0.2570,0.1440,0.6350,0.2690,94.40,104.60,2
cp,8.022,0.9160,0.2570,0.1440,0.6350,0.2690,94.40,104.40,2
cp,8.042,0.9160,0.2570,0.1440,0.6350,0.2690,94.30,104.30,2
cp,8.062,0.9160,0.2570,0.1440,0.6350,0.2690,94.30,104.10,2
cp,8.082,0.9160,0.2570,0.1440,0.6350,0.2690,94.20,104.00,2
cp,8.102,0.9150,0.2570,0.1440,0.6350,0.2690,94.20,103.80,2
cp,8.122,0.9150,0.2570,0.1440,0.6350,0.2690,94.10,103.60,2
cp,8.142,0.9150,0.2570,0.1440,0.6350,0.2690,94.10,103.50,2
cp,8.162,0.9150,0.2570,0.1440,0.6350,0.2690,94.00,103.30,2
cp,8.182,0.9150,0.2570,0.1440,0.6350,0.2690,94.00,103.20,2
cp,8.202,0.9150,0.2570,0.1440,0.6350,0.2690,93.90,103.00,2
cp,8.222,0.9150,0.2580,0.1440,0.6350,0.2690,93.90,102.90,2
cp,8.242,0.9150,0.2580,0.1440,0.6350,0.2690,93.80,102.70,2
cp,8.262,0.9150,0.2580,0.1430,0.6350,0.2690,93.80,102.60,2
cp,8.282,0.9150,0.2580,0.1430,0.6350,0.2690,93.70,102.40,2
cp,8.302,0.9150,0.2580,0.1430,0.6350,0.2690,93.70,102.30,2
cp,8.322,0.9150,0.2580,0.1430,0.6350,0.2690,93.60,102.10,2
cp,8.342,0.9150,0.2580,0.1430,0.6350,0.2690,93.60,102.00,2
cp,8.362,0.9150,0.2580,0.1430,0.6350,0.2690,93.50,101.80,2
cp,8.382,0.9150,0.2580,0.1430,0.6350,0.2690,93.50,101.70,2
cp,8.402,0.9150,0.2580,0.1430,0.6350,0.2690,93.40,101.50,2
cp,8.422,0.9150,0.2580,0.1430,0.6350,0.2690,93.40,101.40,2
cp,8.442,0.9150,0.2580,0.1430,0.6350,0.2690,93.40,101.20,2
cp,8.462,0.9150,0.2580,0.1430,0.6350,0.2690,93.30,101.10,2
cp,8.482,0.9150,0.2590,0.1430,0.6350,0.2690,93.30,101.00,2
cp,8.502,0.9150,0.2590,0.1430,0.6350,0.2690,93.20,100.80,2
cp,8.522,0.9150,0.2590,0.1430,0.6350,0.2690,93.20,100.70,2
cp,8.542,0.9150,0.2590,0.1430,0.6350,0.2690,93.10,100.50,2
cp,8.562,0.9150,0.2590,0.1430,0.6350,0.2690,93.10,100.40,2
cp,8.582,0.9150,0.2590,0.1420,0.6350,0.2690,93.00,100.20,2
