t,state,phase,stance,n_steps,contact_l,contact_r,pelvis_x,pelvis_y,pelvis_z,vx,vy,pitch_deg,roll_deg,hip_corr,roll_corr,ankle_corr,p_land_x_rel,stance_ankle_x_rel,foot_l_z,foot_r_z,foot_l_x_rel,foot_r_x_rel,tau_st_hip_pitch,lim_st_hip_pitch,tau_sw_hip_pitch,tau_st_knee,lim_st_knee,tau_sw_knee,tau_st_ankle,lim_st_ankle,tau_sw_ankle
0.21200000000000016,WALK,-1.0299999999999998,l,1,True,True,0.004434017648163462,-0.0013021836476088864,0.7059794826912472,0.04935256527598556,-0.001227061113019142,-2.3661229940503414,0.9933721460854157,-57.78282494675097,-12.41475426615148,15.502340078681032,-0.0476618586810036,-0.004434017648163462,0.049523733529159286,0.0495998814031447,-0.00480833621110972,-0.002357184419768992,-20.084053062190215,540.0,23.919085538489817,-38.007668140238295,270.0,-43.64239168077796,11.982618627369847,270.0,2.1134904663134755
0.22200000000000017,WALK,-1.0099999999999998,l,1,True,True,0.0050804537520268665,-0.0012746173713141145,0.7056161155737004,0.060274053647606345,0.0016052808213714402,-2.472068174115538,1.087311314205023,-59.01717330018032,-13.501293889197516,16.18202661266758,-0.04493148658809841,-0.0050804537520268665,0.04953833537464797,0.04959739298766347,-0.005540926890991945,-0.0029886177913210875,-19.22814910559643,540.0,24.425298285453852,-38.59393091911873,270.0,-44.96178554612602,13.234248399588173,270.0,3.62871725404675
0.23200000000000018,WALK,-0.9899999999999998,l,1,True,True,0.005836065319104949,-0.0012220224584838925,0.7052283306730488,0.07119495839230887,0.004202740732571338,-2.577559678870529,1.188629253076347,-59.66345657026022,-14.59195281820275,16.8749252005384,-0.04220126040192278,-0.005836065319104949,0.049558210952274306,0.04959464620897952,-0.006391277564039909,-0.003730229553064051,-17.973330852369912,540.0,24.570991364311833,-39.21629002999917,270.0,-46.3028987433745,14.441204439908597,270.0,5.269993652241212
0.2420000000000002,WALK,-0.9699999999999998,l,1,True,True,0.006700323531495402,-0.0011454364066703054,0.7048173849375138,0.08206401106667409,0.006669218251619554,-2.679690715863538,1.2974980765227302,-59.65807212959945,-15.767125578174745,17.579920633332836,-0.03948399723333148,-0.006700323531495402,0.04958775388787501,0.0495918906033701,-0.007359462963917253,-0.00458229610231405,-16.33080398866538,540.0,24.337674881234744,-39.99464271695028,270.0,-47.574358151522496,14.514728726490317,270.0,6.994618530058571
0.25200000000000017,WALK,-0.9499999999999997,l,1,True,True,0.007669654231510605,-0.0010443048519990657,0.7043882595404286,0.09266561455616089,0.009129554486758845,-2.775129529045479,1.41472268702084,-58.91731676195531,-17.045697949017168,18.30740070906876,-0.03683359636095978,-0.007669654231510605,0.04963366952512088,0.049589841844661364,-0.008443603023883046,-0.005542303940540773,-14.206020316657934,540.0,23.665748102948832,-40.619887636346846,270.0,-48.75130625772661,14.49336962416112,270.0,8.823462157378613
0.2620000000000002,WALK,-0.9299999999999997,l,1,True,True,0.008739906407719348,-0.0009181839179810613,0.7039437055403892,0.1028997218928601,0.011619828165298104,-2.8604770855577892,1.5409069018531996,-57.43899403277271,-18.40427144183398,19.059664715499814,-0.034275069526784975,-0.008739906407719348,0.04969578541321201,0.04958893484937715,-0.00963745696248902,-0.006607696204988493,-11.604442071417893,540.0,22.507000790312105,-41.09551439878494,270.0,-49.89671480824652,14.383468997259314,270.0,10.583358772738173
0.2720000000000002,WALK,-0.9099999999999997,l,1,True,True,0.009906664065347461,-0.0007666323970997841,0.7034852548886253,0.11271497444866638,0.014149970236594301,-2.9324264205379866,1.6763083320041843,-55.23199054161056,-19.8111274479778,19.835603756593382,-0.0318212563878334,-0.009906664065347461,0.04977270951483398,0.049590301652410074,-0.010934513466557052,-0.007777469128552152,-8.52985376791132,540.0,20.839009927309384,-41.414390325865966,270.0,-50.99542260286101,14.183975624191964,270.0,12.303156919060083
0.2820000000000002,WALK,-0.8899999999999997,l,1,True,True,0.011165695282837156,-0.0005881700206988303,0.7030132724341079,0.12210981769078239,0.016785772591829864,-2.9878981097780124,1.8209108814191228,-52.33819762960005,-21.21409766051118,20.63062264964526,-0.029472545577304398,-0.011165695282837156,0.04986206513367658,0.04959360761213649,-0.012327953314860012,-0.009048978105125931,-4.998109402959436,540.0,18.6363435466642,-41.58325680445432,270.0,-52.10531293616853,13.900280153018938,270.0,13.687049369327983
0.2920000000000002,WALK,-0.8699999999999997,l,1,True,True,0.012511691513747364,-0.00038602810513848446,0.7025288115840992,0.13100139043631273,0.019222779520315845,-3.0239181142197036,1.9737893951933025,-48.74266140730172,-22.562950293266596,21.44581767745813,-0.027249652390921815,-0.012511691513747364,0.04996095820814267,0.04960267769301596,-0.01380956213570927,-0.010420753373606118,-1.0349085031834235,540.0,15.986034501319768,-41.606831548452774,270.0,-52.99519718584022,13.536150064566339,270.0,15.44324003624093
0.3020000000000002,WALK,-0.8499999999999996,l,1,True,True,0.013940278226989069,-0.00016213865035496263,0.7020297629333645,0.1394400168440687,0.02146604782801575,-3.0377741678064267,2.134544892467388,-44.50984380213158,-23.88793702014744,22.272962148915223,-0.025139995788982822,-0.013940278226989069,0.05006570586382497,0.04961144049320232,-0.01537144938054963,-0.011884051628606425,3.3230534651182353,540.0,12.824979708293547,-41.50774808204142,270.0,-54.104331239519496,13.10825435398265,270.0,15.873870942204583
0.3120000000000002,WALK,-0.8299999999999996,l,1,True,True,0.01544372794468841,8.030131371889255e-05,0.7015179329817424,0.14718193449760034,0.02344134679002468,-3.0265159556737617,2.3024576100708085,-39.51167282316474,-25.190980033327996,23.124415433168004,-0.023204516375599914,-0.01544372794468841,0.05017304415907259,0.0496281852144177,-0.017002320448940268,-0.01343735758602708,8.110453110426775,540.0,9.27641485567948,-41.21142832327147,270.0,-55.02660029965562,12.598310863903567,270.0,16.127271269099847
0.32200000000000023,WALK,-0.8099999999999996,l,1,True,True,0.017012020498509497,0.0003423417730693045,0.7009936736568251,0.15401744767452,0.02542429081771055,-2.986895734666358,2.477777955489016,-33.72825735325526,-26.57312670902482,24.010152230783632,-0.021495638081370002,-0.017012020498509497,0.05028010810731964,0.04964903105569535,-0.01868829368084329,-0.015066742787128187,13.322356162198375,540.0,5.299545788441206,-40.733797429550634,270.0,-55.80400818698297,12.006716161864954,270.0,16.33101214944343
